city,datetime,month,hour,air_temperature_c,relative_humidity_pct,wind_speed_mps,solar_elevation_deg,tmrt_c,utci_c,thermal_stress_category_he,thermal_stress_category_en
turin,2023-06-07T12:00,6,12,21.9,69,0.92,66.7,51.5,31.04,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-07T15:00,6,15,24.1,59,0.28,41.7,53.7,33.03,עומס חום חזק,Strong Heat Stress
turin,2023-06-07T18:00,6,18,23.2,63,1.71,10.5,47.1,30.44,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-07T21:00,6,21,19.3,85,1.94,-14.3,13.94,17.85,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-08T00:00,6,0,15.8,93,1.34,-21.8,14.98,16.0,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-08T03:00,6,3,15.7,95,1.58,-6.8,12.5,14.97,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-08T06:00,6,6,14.8,98,0.95,21.4,15.03,15.41,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-08T09:00,6,9,18.4,87,0.5,52.6,39.06,25.71,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-08T12:00,6,12,22.7,71,0.73,66.8,49.2,30.95,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-08T15:00,6,15,22.4,69,0.81,41.8,49.75,30.91,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-08T18:00,6,18,23.4,63,1.49,10.6,48.26,30.92,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-08T21:00,6,21,18.8,87,0.63,-14.2,18.52,19.13,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-09T00:00,6,0,17.4,93,1.0,-21.7,17.03,17.75,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-09T03:00,6,3,17.0,95,0.91,-6.7,16.61,17.33,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-09T06:00,6,6,15.9,99,0.73,21.4,16.72,16.68,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-09T09:00,6,9,17.6,92,0.78,52.6,28.28,21.82,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-09T12:00,6,12,20.8,80,0.32,66.9,43.44,28.33,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-09T15:00,6,15,21.0,79,1.46,41.8,41.74,27.73,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-09T18:00,6,18,21.5,77,0.98,10.7,38.97,27.39,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-09T21:00,6,21,20.5,80,0.5,-14.1,20.33,20.85,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-10T00:00,6,0,17.4,98,0.36,-21.6,17.27,17.73,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-10T03:00,6,3,17.0,96,0.41,-6.7,16.66,17.26,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-10T06:00,6,6,16.1,99,1.0,21.5,16.98,16.93,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-10T09:00,6,9,18.8,88,0.58,52.7,35.18,24.73,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-10T12:00,6,12,23.0,73,0.78,67.0,49.7,31.24,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-10T15:00,6,15,22.9,74,1.24,41.9,45.8,30.02,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-10T18:00,6,18,23.7,69,0.76,10.8,49.17,31.53,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-10T21:00,6,21,22.7,71,0.89,-14.0,17.76,21.52,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-11T00:00,6,0,18.7,91,0.1,-21.5,16.11,18.12,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-11T03:00,6,3,17.0,97,1.36,-6.6,11.98,15.59,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-11T06:00,6,6,16.6,99,0.63,21.5,17.62,17.42,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-11T09:00,6,9,18.6,89,0.86,52.7,38.2,25.5,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-11T12:00,6,12,23.7,68,0.8,67.0,49.54,31.62,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-11T15:00,6,15,23.3,72,2.94,42.0,54.66,32.27,עומס חום חזק,Strong Heat Stress
turin,2023-06-11T18:00,6,18,24.0,69,1.56,10.9,48.2,31.23,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-11T21:00,6,21,23.0,73,0.92,-13.9,18.58,22.01,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-12T00:00,6,0,17.7,94,1.77,-21.5,16.22,17.61,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-12T03:00,6,3,17.5,94,1.77,-6.6,11.13,15.59,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-12T06:00,6,6,16.8,95,0.98,21.5,13.51,16.03,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-12T09:00,6,9,19.7,84,0.89,52.7,39.3,26.44,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-12T12:00,6,12,23.3,68,1.06,67.1,52.49,32.04,עומס חום חזק,Strong Heat Stress
turin,2023-06-12T15:00,6,15,24.5,67,0.41,42.1,56.29,33.86,עומס חום חזק,Strong Heat Stress
turin,2023-06-12T18:00,6,18,23.1,72,1.14,10.9,45.38,30.07,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-12T21:00,6,21,20.3,88,0.98,-13.8,20.3,20.76,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-13T00:00,6,0,17.6,98,1.72,-21.4,17.53,18.02,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-13T03:00,6,3,16.3,98,1.36,-6.6,9.22,14.05,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-13T06:00,6,6,16.5,97,1.22,21.5,16.46,16.98,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-13T09:00,6,9,17.6,92,3.04,52.7,27.25,21.22,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-13T12:00,6,12,19.4,85,2.95,67.2,42.75,26.83,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-13T15:00,6,15,18.9,85,2.16,42.2,43.55,26.81,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-13T18:00,6,18,20.5,78,1.61,11.0,45.95,28.53,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-13T21:00,6,21,18.2,93,1.08,-13.8,18.06,18.63,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-14T00:00,6,0,16.6,96,1.75,-21.4,16.14,16.89,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-14T03:00,6,3,16.5,95,1.1,-6.5,13.3,15.78,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-14T06:00,6,6,15.6,99,0.63,21.5,12.6,14.85,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-14T09:00,6,9,17.1,91,1.55,52.7,19.46,18.43,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-14T12:00,6,12,20.8,76,2.36,67.3,47.78,29.0,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-14T15:00,6,15,22.0,69,0.99,42.3,46.98,29.9,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-14T18:00,6,18,22.6,67,0.64,11.1,47.45,30.47,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-14T21:00,6,21,20.2,84,1.24,-13.7,14.0,18.48,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-15T00:00,6,0,17.5,92,1.42,-21.3,12.53,16.13,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-15T03:00,6,3,17.1,92,2.33,-6.5,10.5,15.07,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-15T06:00,6,6,15.4,97,3.32,21.5,16.0,16.07,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-15T09:00,6,9,18.0,85,0.98,52.7,40.0,25.69,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-15T12:00,6,12,22.2,68,1.12,67.3,48.44,30.36,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-15T15:00,6,15,25.4,51,0.76,42.3,54.33,33.92,עומס חום חזק,Strong Heat Stress
turin,2023-06-15T18:00,6,18,23.5,62,0.92,11.2,40.33,29.05,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-15T21:00,6,21,20.4,81,1.14,-13.6,14.6,18.83,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-16T00:00,6,0,18.2,85,1.71,-21.3,10.96,16.0,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-16T03:00,6,3,15.8,84,1.66,-6.5,8.15,13.32,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-16T06:00,6,6,15.0,87,1.04,21.5,9.16,13.19,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-16T09:00,6,9,19.6,74,1.02,52.7,39.56,26.46,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-16T12:00,6,12,24.2,64,1.08,67.4,50.03,31.97,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-16T15:00,6,15,27.1,42,1.43,42.4,54.36,34.81,עומס חום חזק,Strong Heat Stress
turin,2023-06-16T18:00,6,18,26.9,47,1.26,11.2,48.8,33.38,עומס חום חזק,Strong Heat Stress
turin,2023-06-16T21:00,6,21,21.5,76,1.51,-13.6,14.53,19.58,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-17T00:00,6,0,19.0,76,0.64,-21.2,14.43,17.76,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-17T03:00,6,3,17.3,78,1.79,-6.5,10.19,15.12,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-17T06:00,6,6,16.8,72,0.0,21.5,10.4,14.7,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-17T09:00,6,9,19.9,74,2.33,52.7,39.52,26.28,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-17T12:00,6,12,25.0,58,1.68,67.4,50.8,32.49,עומס חום חזק,Strong Heat Stress
turin,2023-06-17T15:00,6,15,26.8,47,1.41,42.5,53.08,34.3,עומס חום חזק,Strong Heat Stress
turin,2023-06-17T18:00,6,18,27.3,47,1.44,11.3,50.79,34.08,עומס חום חזק,Strong Heat Stress
turin,2023-06-17T21:00,6,21,22.5,73,1.8,-13.5,15.66,20.69,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-18T00:00,6,0,19.3,74,1.55,-21.2,18.18,19.4,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-18T03:00,6,3,17.5,85,1.49,-6.5,14.72,16.97,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-18T06:00,6,6,16.3,93,1.06,21.5,10.5,14.54,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-18T09:00,6,9,20.3,82,1.49,52.7,39.62,26.72,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-18T12:00,6,12,24.5,69,1.56,67.5,49.57,31.88,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-18T15:00,6,15,26.2,64,0.67,42.5,59.39,35.57,עומס חום חזק,Strong Heat Stress
turin,2023-06-18T18:00,6,18,24.5,72,1.66,11.3,51.58,32.33,עומס חום חזק,Strong Heat Stress
turin,2023-06-18T21:00,6,21,21.8,89,1.21,-13.5,21.63,22.2,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-19T00:00,6,0,19.0,97,1.25,-21.2,19.0,19.46,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-19T03:00,6,3,19.0,94,0.89,-6.5,19.0,19.45,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-19T06:00,6,6,18.4,92,0.81,21.4,13.45,17.0,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-19T09:00,6,9,21.9,82,0.67,52.7,39.56,27.83,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-19T12:00,6,12,25.2,65,0.76,67.5,48.49,32.28,עומס חום חזק,Strong Heat Stress
turin,2023-06-19T15:00,6,15,26.0,59,1.9,42.6,48.35,32.5,עומס חום חזק,Strong Heat Stress
turin,2023-06-19T18:00,6,18,26.9,56,1.08,11.4,50.46,33.8,עומס חום חזק,Strong Heat Stress
turin,2023-06-19T21:00,6,21,22.9,83,1.39,-13.4,22.9,23.36,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-20T00:00,6,0,19.9,91,1.68,-21.2,19.9,20.34,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-20T03:00,6,3,19.2,98,0.73,-6.5,19.2,19.62,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-20T06:00,6,6,19.1,99,0.45,21.4,20.43,19.95,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-20T09:00,6,9,21.1,89,0.71,52.7,37.52,26.74,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-20T12:00,6,12,25.2,66,0.91,67.5,52.97,33.35,עומס חום חזק,Strong Heat Stress
turin,2023-06-20T15:00,6,15,27.0,57,1.32,42.6,55.41,34.96,עומס חום חזק,Strong Heat Stress
turin,2023-06-20T18:00,6,18,26.8,58,1.0,11.4,46.98,32.89,עומס חום חזק,Strong Heat Stress
turin,2023-06-20T21:00,6,21,22.4,71,1.79,-13.4,21.19,22.47,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-21T00:00,6,0,21.2,63,0.91,-21.2,17.87,20.56,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-21T03:00,6,3,18.1,77,0.72,-6.5,15.17,17.48,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-21T06:00,6,6,15.8,93,1.5,21.4,14.66,15.87,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-21T09:00,6,9,21.4,72,1.17,52.6,45.17,29.01,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-21T12:00,6,12,25.9,54,0.51,67.6,55.24,34.5,עומס חום חזק,Strong Heat Stress
turin,2023-06-21T15:00,6,15,27.1,51,0.67,42.7,59.68,36.25,עומס חום חזק,Strong Heat Stress
turin,2023-06-21T18:00,6,18,27.0,57,1.4,11.5,47.25,33.0,עומס חום חזק,Strong Heat Stress
turin,2023-06-21T21:00,6,21,25.3,61,0.92,-13.4,24.95,25.72,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-22T00:00,6,0,20.7,86,1.33,-21.2,20.7,21.17,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-22T03:00,6,3,18.9,90,0.6,-6.6,18.68,19.24,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-22T06:00,6,6,18.4,86,1.63,21.4,14.63,17.51,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-22T09:00,6,9,22.8,76,0.4,52.6,43.88,29.61,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-22T12:00,6,12,27.3,51,0.81,67.6,57.58,35.84,עומס חום חזק,Strong Heat Stress
turin,2023-06-22T15:00,6,15,26.5,49,3.8,42.7,56.08,35.64,עומס חום חזק,Strong Heat Stress
turin,2023-06-22T18:00,6,18,25.9,59,2.12,11.5,52.92,33.49,עומס חום חזק,Strong Heat Stress
turin,2023-06-22T21:00,6,21,21.3,84,0.8,-13.3,17.32,20.37,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-23T00:00,6,0,18.5,92,1.72,-21.2,14.19,17.4,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-23T03:00,6,3,18.7,91,1.36,-6.6,12.03,16.73,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-23T06:00,6,6,17.6,93,1.28,21.3,11.97,15.98,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-23T09:00,6,9,22.3,75,1.5,52.6,42.84,28.8,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-23T12:00,6,12,28.0,49,0.7,67.6,52.82,35.21,עומס חום חזק,Strong Heat Stress
turin,2023-06-23T15:00,6,15,31.5,36,0.76,42.7,57.75,38.73,עומס חום חזק מאוד,Very Strong Heat Stress
turin,2023-06-23T18:00,6,18,30.6,44,1.7,11.6,53.7,36.96,עומס חום חזק,Strong Heat Stress
turin,2023-06-23T21:00,6,21,24.1,66,1.66,-13.3,17.26,22.39,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-24T00:00,6,0,20.4,63,1.61,-21.2,12.55,18.13,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-24T03:00,6,3,18.7,73,1.91,-6.6,16.5,18.39,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-24T06:00,6,6,20.4,56,1.0,21.3,14.94,19.0,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-24T09:00,6,9,22.6,64,0.9,52.5,47.58,30.45,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-24T12:00,6,12,27.1,37,1.84,67.6,56.34,35.18,עומס חום חזק,Strong Heat Stress
turin,2023-06-24T15:00,6,15,29.2,33,0.28,42.8,60.86,37.98,עומס חום חזק,Strong Heat Stress
turin,2023-06-24T18:00,6,18,28.8,40,1.71,11.6,53.31,35.64,עומס חום חזק,Strong Heat Stress
turin,2023-06-24T21:00,6,21,22.9,65,2.51,-13.3,15.59,21.02,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-25T00:00,6,0,22.3,56,1.3,-21.2,14.27,20.08,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-25T03:00,6,3,17.1,81,1.63,-6.7,9.39,14.67,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-25T06:00,6,6,18.0,73,2.56,21.2,11.53,16.1,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-25T09:00,6,9,22.9,62,2.11,52.5,42.74,29.05,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-25T12:00,6,12,26.3,55,1.97,67.6,51.71,33.5,עומס חום חזק,Strong Heat Stress
turin,2023-06-25T15:00,6,15,28.4,45,1.08,42.8,56.7,36.29,עומס חום חזק,Strong Heat Stress
turin,2023-06-25T18:00,6,18,28.8,44,0.63,11.6,52.02,35.58,עומס חום חזק,Strong Heat Stress
turin,2023-06-25T21:00,6,21,27.0,49,1.22,-13.3,19.43,25.22,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-26T00:00,6,0,20.0,89,1.44,-21.2,13.32,18.09,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-26T03:00,6,3,18.8,91,0.72,-6.7,12.33,16.81,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-26T06:00,6,6,17.0,96,0.6,21.2,11.37,15.21,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-26T09:00,6,9,23.6,71,0.45,52.4,42.78,29.81,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-26T12:00,6,12,28.6,52,1.0,67.6,53.1,35.58,עומס חום חזק,Strong Heat Stress
turin,2023-06-26T15:00,6,15,30.8,41,1.2,42.8,58.11,38.19,עומס חום חזק מאוד,Very Strong Heat Stress
turin,2023-06-26T18:00,6,18,30.8,43,1.14,11.6,51.2,36.64,עומס חום חזק,Strong Heat Stress
turin,2023-06-26T21:00,6,21,29.4,50,1.0,-13.3,22.59,27.98,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-27T00:00,6,0,22.5,81,1.61,-21.2,17.35,21.25,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-27T03:00,6,3,21.3,84,1.33,-6.8,14.69,19.48,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-27T06:00,6,6,19.7,82,2.3,21.1,14.04,18.16,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-27T09:00,6,9,25.0,67,1.43,52.4,46.19,31.39,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-27T12:00,6,12,28.8,57,2.19,67.6,58.38,36.67,עומס חום חזק,Strong Heat Stress
turin,2023-06-27T15:00,6,15,31.6,43,1.14,42.8,58.13,38.75,עומס חום חזק מאוד,Very Strong Heat Stress
turin,2023-06-27T18:00,6,18,31.1,39,2.2,11.6,53.56,37.32,עומס חום חזק,Strong Heat Stress
turin,2023-06-27T21:00,6,21,26.2,73,1.66,-13.3,20.38,24.91,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-28T00:00,6,0,22.8,84,1.3,-21.3,16.95,21.32,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-28T03:00,6,3,21.2,82,1.9,-6.8,14.5,19.36,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-28T06:00,6,6,19.6,83,4.12,21.1,14.51,18.99,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
